FarmerID,Gender,Age,HaveHandPhone,isTrained,FarmSize (Hectare),FarmProduction (Kg),SalesQuota (Kg),Sales Last Year (Kg),Number of Farm,Number Of Trees,FarmerStatus
760402444101,Male,50,Yes,1,2,602,975,"318,1112",1,1270,Bad
760402623101,Male,41,Yes,1,2,1132,"2032,5","429,6295",1,1400,Good
760402859101,Male,40,Yes,1,"1,5",830,1350,"590,4564",1,800,Good
760402876101,Male,60,Yes,1,"1,5",336,585,"405,6578",2,600,Bad
760402882101,Female,40,Yes,1,"1,5",94,"169,5","276,8539",1,500,Bad
760402883101,Male,59,Yes,1,2,316,495,"731,1349",1,800,Bad
760402888101,Male,51,No,1,2,710,1110,"563,1259",1,700,Good
760402890101,Female,67,Yes,1,2,640,1050,"274,6339",1,200,Good
760403310101,Male,58,No,1,2,1780,2250,"392,1565",1,1000,Good
760403317101,Male,60,No,1,2,804,1245,"134,6555",2,1200,Good
760403321101,Male,49,No,1,"2,5",810,1200,"274,5085",2,1900,Good
760403326101,Male,45,Yes,1,"1,5",700,1185,"238,7872",2,600,Good
760403327101,Male,26,No,1,"2,75",962,1350,"256,2922",2,1500,Good
760403333101,Male,53,No,1,3,1048,1500,"209,421",1,2800,Good
760403336101,Male,24,No,1,"1,2",240,"430,5","199,7373",1,400,Bad
760404316101,Male,56,Yes,1,2,820,1245,"297,7463",1,800,Good
760404324101,Male,42,Yes,1,"1,5",758,"1156,5","486,2979",1,1000,Good
760404328101,Male,51,Yes,1,2,620,975,"747,854",1,1000,Bad
760405493101,Male,50,Yes,1,2,750,1155,,1,1350,Good
760405495101,Male,54,No,1,"1,5",428,705,,1,750,Bad
760405502101,Male,36,Yes,1,"1,75",1120,1725,,1,950,Good
760405690101,Male,21,Yes,1,2,1024,1800,,2,1400,Good
760405764101,Male,56,Yes,1,"1,5",470,846,"192,2948",2,1000,Bad
760405765101,Male,35,Yes,1,2,770,1386,"266,1516",1,1100,Good
760405772101,Male,41,Yes,1,2,410,738,"254,6492",2,800,Bad
760405785101,Male,41,No,1,2,1304,2085,"564,6126",2,1500,Good
760405807101,Female,45,Yes,1,2,1240,1965,"553,4624",1,1500,Good
760405955101,Male,47,Yes,1,"1,5",746,"1144,5","217,0828",2,700,Good
760406007101,Female,55,Yes,1,"1,5",326,585,"214,0015",1,423,Bad
760406016101,Female,41,Yes,1,"1,5",294,390,"236,1154",1,430,Bad
760406053101,Female,45,No,1,2,860,1308,"379,8366",1,1400,Good
760406056101,Male,50,Yes,1,"1,5",1150,1650,"356,9023",2,800,Good
760406059101,Male,36,Yes,1,"1,5",240,375,"272,1704",1,350,Bad
760406061101,Male,51,Yes,1,"1,5",460,750,"372,7752",1,450,Bad
760406069101,Female,48,Yes,1,"1,5",826,"1276,5","303,1047",1,1100,Good
760406073101,Male,42,Yes,1,"1,5",476,765,"243,6797",1,820,Bad
760406074101,Male,39,Yes,1,"1,5",684,1080,"369,3337",1,872,Good
760406206101,Male,50,Yes,1,"1,5",458,780,,1,500,Bad
760406324101,Male,40,Yes,1,2,840,1515,"423,352",2,1000,Good
760406333101,Male,44,No,1,"1,5",500,900,"151,0699",2,850,Bad
760406334101,Male,68,Yes,1,2,1020,1836,"427,7642",2,2300,Good
760406341101,Male,33,Yes,1,2,740,1332,"247,589",2,700,Good
760406345101,Male,39,Yes,1,"1,5",720,1290,"178,4776",2,1100,Good
760406470101,Male,63,Yes,1,"1,5",690,1200,"165,8173",2,1000,Good
760406472101,Male,34,Yes,1,"1,5",98,"172,5","275,5977",1,1000,Bad
760406473101,Male,84,Yes,1,2,580,900,"414,6645",2,1500,Bad
760406568101,Male,41,Yes,1,"1,5",800,1440,"112,629",1,700,Good
760409595101,Male,41,No,1,"1,5",270,"487,5",,2,700,Bad
760409602101,Male,33,No,1,"1,5",440,705,,1,700,Bad
760409613101,Male,51,Yes,1,"1,5",390,600,,1,800,Bad
760409698101,Male,35,Yes,1,2,750,1200,,2,1100,Good
760409738101,Male,30,No,1,2,624,1125,,1,1100,Good
760409739101,Male,39,No,1,2,1500,2250,,1,1500,Good
760409747101,Male,36,No,1,"1,5",636,1125,,1,1000,Good
760409755101,Female,69,No,1,"1,5",722,1125,,1,1000,Good
760409769101,Female,36,No,1,"1,5",1020,1230,,1,1000,Good
760409773101,Male,34,No,1,2,1460,1755,,2,1600,Good
760409805101,Female,,No,1,"1,5",630,1050,,1,800,Good
760409827101,Male,51,No,1,"1,5",548,900,,1,920,Bad
530700542101,Male,48,Yes,1,"3,5",489,200,,3,580,Bad
530700571101,Male,69,Yes,1,2,195,170,,2,270,Bad
530700575101,Male,30,Yes,1,2,112,120,,1,300,Bad
530700582101,Male,26,Yes,1,"5,5",730,798,,3,1350,Bad
530700585101,Male,38,Yes,1,"1,5",176,190,,2,380,Bad
530700592101,Male,65,Yes,1,2,310,350,,1,720,Bad
530700604101,Male,39,Yes,1,2,608,380,,3,1331,Bad
530700624101,Male,48,Yes,1,2,1410,1450,,4,1949,Good
530700641101,Female,44,Yes,1,"1,5",754,775,,3,1171,Bad
530700642101,Male,46,Yes,1,"2,25",802,858,,4,1260,Bad
530700647101,Male,68,No,1,"1,5",662,670,,3,1345,Bad
530700650101,Male,68,Yes,1,2,260,230,,2,870,Bad
530700836101,Male,54,No,1,"2,5",510,580,,1,983,Bad
530700838101,Male,46,Yes,1,"1,5",500,440,,2,1200,Bad
530700841101,Male,41,Yes,1,"1,5",490,650,,1,760,Bad
530700846101,Male,58,Yes,1,2,458,458,,2,1500,Bad
530700847101,Male,63,No,1,"1,5",224,200,,2,900,Bad
530700854101,Male,49,Yes,1,"1,5",136,160,,2,300,Bad
530700974101,Male,34,Yes,1,"4,25",1018,1050,,3,1925,Good
530701111101,Female,60,Yes,1,"2,5",520,600,,2,800,Bad
530701129101,Male,65,Yes,1,"1,5",878,830,,5,1240,Bad
530701159101,Male,66,Yes,1,"2,25",396,466,,4,1000,Bad
530701401101,Male,62,Yes,1,"1,5",340,350,,2,662,Bad
530701402101,Male,76,Yes,1,"1,15",250,280,,2,645,Bad
530701436101,Male,50,Yes,1,"2,5",480,500,,1,1800,Bad
530702269101,Male,47,Yes,1,2,674,320,,2,2000,Bad
530702274101,Male,41,Yes,1,2,660,350,,3,2000,Bad
530702422101,Male,45,No,1,"1,5",102,110,,2,168,Bad
530702423101,Male,55,Yes,1,"1,4",568,575,,3,507,Bad
530702425101,Male,51,Yes,1,"2,5",1360,1300,,2,1737,Good
530702427101,Male,50,Yes,1,"1,2",556,450,,3,826,Bad
530702441101,Male,39,Yes,1,2,142,150,,2,375,Bad
530702515101,Male,64,Yes,1,2,450,250,,1,558,Bad
530702516101,Male,55,No,1,2,276,260,,1,775,Bad
530702520101,Male,47,Yes,1,"1,5",188,150,,1,400,Bad
530702532101,Male,71,Yes,1,"1,5",840,850,,2,1456,Bad
530702534101,Male,44,Yes,1,"1,5",310,350,,2,885,Bad
530702535101,Male,50,Yes,1,"2,5",330,350,,2,1250,Bad
530702538101,Male,50,Yes,1,3,850,900,,2,1500,Bad
530702553101,Male,34,Yes,1,"1,25",500,600,,2,1998,Bad
530702558101,Male,26,Yes,1,"1,5",164,175,,2,430,Bad
530702562101,Male,46,Yes,1,"2,5",960,950,,2,335,Bad
530702564101,Male,54,Yes,1,"1,5",256,250,,2,237,Bad
530702566101,Male,40,Yes,1,"1,06",460,475,,2,640,Bad
530702570101,Male,35,Yes,1,"1,5",150,120,,2,339,Bad
530702577101,Male,60,Yes,1,4,120,110,,2,124,Bad
530702578101,Male,42,Yes,1,4,456,455,,3,414,Bad
530702591101,Male,54,Yes,1,"2,5",688,700,,2,779,Bad
530702669101,Male,41,Yes,1,2,1350,1000,,2,1185,Good
530702672101,Female,43,Yes,1,"1,5",550,420,,3,882,Bad
530702679101,Female,60,Yes,1,4,300,300,,2,2405,Bad
530702694101,Female,48,Yes,1,"2,1",512,581,,4,1565,Bad
530702696101,Female,44,Yes,1,"2,5",702,820,,2,2008,Bad
530702751101,Male,75,Yes,1,2,134,125,,2,353,Bad
530702870101,Female,61,Yes,1,3,450,450,,4,1940,Bad
530702914101,Male,47,Yes,1,"1,3",416,380,,3,485,Bad
530702947101,Female,38,Yes,1,4,1196,900,,4,1905,Bad
530702952101,Male,34,Yes,1,"1,5",532,400,,2,615,Bad
530702970101,Male,52,Yes,1,"1,25",820,885,,3,1764,Bad
530702977101,Male,53,No,1,"1,5",182,190,,3,422,Bad
530702992101,Female,51,Yes,1,"1,05",692,750,,4,1292,Bad
530703184101,Male,62,Yes,1,"1,25",360,280,,3,900,Bad
530703196101,Male,36,Yes,1,"1,5",200,220,,3,575,Bad
530703220101,Female,42,Yes,1,"1,25",250,150,,1,400,Bad
530703458101,Female,55,Yes,1,4,540,550,,1,1580,Bad
530703459101,Female,52,Yes,1,"1,5",340,408,,2,1280,Bad
530703474101,Male,38,Yes,1,"1,4",264,282,,4,352,Bad
530703745101,Male,47,Yes,1,"1,5",560,320,,3,950,Bad
530703758101,Male,48,No,1,"1,5",596,425,,3,390,Bad
530703762101,Male,55,No,1,"2,25",382,300,,3,1280,Bad
530703766101,Male,67,Yes,1,"1,5",160,400,,2,340,Bad
530703819101,Male,35,Yes,1,"1,1",200,230,,2,720,Bad
530703861101,Male,57,Yes,1,"5,95",470,520,,2,3310,Bad
530703865101,Female,58,Yes,1,"1,08",262,280,,2,650,Bad
530703883101,Male,48,Yes,1,"1,54",420,500,,3,1150,Bad
530703886101,Male,45,Yes,1,"1,09",242,280,,3,600,Bad
530703888101,Male,50,Yes,1,"1,22",340,350,,3,718,Bad
530703893101,Female,40,Yes,1,"1,26",410,425,,2,1130,Bad
530703930101,Male,49,No,1,2,500,500,,2,700,Bad
530703989101,Male,44,Yes,1,"1,5",1120,370,,2,720,Bad
530704009101,Male,56,Yes,1,"1,25",620,710,,2,1700,Bad
530704013101,Male,65,Yes,1,"1,5",520,550,,2,1220,Bad
530704014101,Male,54,Yes,1,"1,5",600,210,,2,475,Bad
530704046101,Male,34,Yes,1,"1,5",110,160,,2,112,Bad
530704054101,Male,62,Yes,1,"1,8",220,240,,2,650,Bad
530704064101,Male,42,Yes,1,"1,01",172,190,,2,550,Bad
530704104101,Male,54,Yes,1,3,1140,250,,2,1005,Bad
530704156101,Male,70,Yes,1,"1,5",370,444,,4,1176,Bad
530704172101,Male,60,Yes,1,"1,25",110,150,,4,320,Bad
530704476101,Male,50,No,1,"1,5",610,700,,2,1200,Bad
530704479101,Male,42,No,1,"2,5",310,300,,1,1200,Bad
530704493101,Female,50,No,1,"1,3",384,240,,2,382,Bad
530704499101,Male,48,Yes,1,"1,25",200,150,,2,170,Bad
530704508101,Male,38,Yes,1,2,820,850,,4,915,Bad
530704521101,Male,54,No,1,"1,25",168,180,,2,478,Bad
530704527101,Female,54,Yes,1,2,390,250,,2,500,Bad
530704556101,Female,36,Yes,1,2,310,420,,2,235,Bad
530704568101,Male,45,Yes,1,4,660,792,,2,1000,Bad
530704596101,Male,66,Yes,1,2,540,540,,2,750,Bad
530704600101,Female,43,Yes,1,3,1470,1600,,1,1885,Good
530704601101,Male,37,Yes,1,"1,75",670,750,,3,1650,Bad
530704604101,Male,31,No,1,"1,5",310,260,,2,1000,Bad
530704605101,Male,53,Yes,1,2,615,700,,1,1020,Bad
530704616101,Male,49,No,1,"1,25",796,780,,3,909,Bad
530704633101,Male,32,No,1,"1,8",620,700,,1,850,Bad
530704666101,Male,49,Yes,1,"1,2",480,400,,2,441,Bad
530704685101,Male,49,Yes,1,3,680,700,,1,2880,Bad
530704693101,Male,57,No,1,"1,5",360,350,,1,920,Bad
530704694101,Male,47,Yes,1,2,570,600,,1,2400,Bad
530704696101,Male,68,No,1,"1,5",288,300,,1,830,Bad
530704732101,Male,50,No,1,"1,12",408,400,,2,800,Bad
530704738101,Female,44,Yes,0,"2,75",138,60,,3,869,Bad
530704746101,Male,59,Yes,1,"2,75",310,349,,4,680,Bad
530704776101,Male,40,Yes,1,"1,5",140,170,,3,290,Bad
530704824101,Male,54,Yes,1,"1,5",102,100,,2,155,Bad
530704830101,Male,68,Yes,1,"1,5",146,160,,2,305,Bad
530704849101,Male,45,No,1,"1,25",242,250,,3,380,Bad
530704852101,Male,49,Yes,1,2,382,490,,4,740,Bad
530704853101,Male,56,Yes,1,"1,5",140,150,,2,500,Bad
530704870101,Male,29,Yes,1,7,1780,1800,,1,2695,Good
530704872101,Male,45,Yes,1,"1,5",280,330,,1,1050,Bad
530704873101,Male,65,No,1,3,260,300,,2,1665,Bad
530704874101,Male,44,No,1,"1,5",950,1000,,2,1000,Good
530704875101,Male,30,No,1,"1,5",700,750,,2,735,Bad
530704876101,Female,35,Yes,1,"1,5",310,310,,2,450,Bad
530704878101,Male,48,No,1,2,302,350,,1,520,Bad
530704879101,Male,32,Yes,1,"1,5",500,500,,2,1300,Bad
530704883101,Male,37,No,1,2,150,150,,2,610,Bad
530704884101,Male,47,Yes,1,"3,5",1440,1500,,1,3545,Good
530704891101,Male,48,No,1,"3,3",1070,1100,,1,2060,Good
530704898101,Male,69,Yes,1,"2,5",805,900,,1,3120,Bad
530704899101,Male,48,Yes,1,2,1400,1500,,1,1668,Good
530704901101,Male,48,Yes,1,2,830,750,,1,1753,Bad
530704905101,Male,33,No,1,"1,5",500,450,,2,1300,Bad
530704906101,Male,57,Yes,1,3,1020,1200,,1,1625,Good
530704907101,Male,53,No,1,2,320,370,,1,950,Bad
530704912101,Male,57,No,1,"2,8",550,600,,1,998,Bad
530704913101,Male,48,No,1,2,270,300,,2,650,Bad
530704914101,Male,28,No,1,2,400,500,,2,900,Bad
530704915101,Male,62,No,1,3,740,850,,1,2550,Bad
530704916101,Male,49,No,1,2,600,1500,,2,350,Good
530704917101,Male,51,Yes,1,"1,8",1300,1350,,1,1765,Good
530704919101,Male,46,No,1,"1,5",1000,1000,,1,1562,Good
530704921101,Male,49,Yes,1,"1,5",700,700,,2,2000,Bad
530704922101,Male,40,No,1,2,440,450,,1,1410,Bad
530704930101,Male,53,Yes,1,"1,5",578,578,,2,1500,Bad
530704931101,Female,50,Yes,1,2,500,550,,2,1510,Bad
530704932101,Male,45,No,1,2,540,540,,2,1500,Bad
530704936101,Male,42,Yes,1,"1,5",500,550,,1,772,Bad
530704937101,Male,44,Yes,1,3,290,348,,2,620,Bad
530704940101,Male,73,Yes,1,5,1000,1100,,2,2500,Good
530704941101,Male,48,Yes,1,2,480,450,,1,1300,Bad
530704942101,Male,60,Yes,1,"2,5",600,650,,1,1720,Bad
530704946101,Male,57,No,1,"1,5",540,540,,2,1150,Bad
530704947101,Male,50,No,1,"1,5",155,170,,2,310,Bad
530704950101,Male,61,No,1,"2,5",540,540,,2,2000,Bad
530704951101,Male,49,No,1,"1,5",112,100,,2,476,Bad
530704956101,Male,52,No,1,"1,5",230,230,,2,150,Bad
530704957101,Male,62,No,1,"3,5",840,850,,1,1080,Bad
530704959101,Male,35,Yes,1,"1,2",388,250,,2,582,Bad
530704960101,Female,38,Yes,1,"1,5",300,300,,1,555,Bad
530704964101,Male,40,No,1,2,600,650,,2,1850,Bad
530704966101,Male,54,Yes,1,2,340,350,,1,1283,Bad
530704970101,Male,40,Yes,1,"1,5",210,200,,1,120,Bad
530704972101,Male,30,No,1,3,155,180,,2,350,Bad
530704979101,Male,37,Yes,1,2,155,185,,2,520,Bad
530704980101,Male,40,No,1,2,208,200,,1,897,Bad
530704981101,Male,53,Yes,1,2,95,110,,2,640,Bad
530800131101,Male,62,Yes,1,2,610,650,,2,2000,Bad
530800554101,Male,44,Yes,1,"1,5",402,440,,5,920,Bad
530800558101,Male,44,Yes,1,"1,5",340,370,,4,770,Bad
530800581101,Male,70,Yes,1,"1,31",330,345,,3,700,Bad
530800591101,Female,58,Yes,1,2,130,140,,2,370,Bad
530801019101,Male,52,Yes,1,"1,25",790,480,,2,790,Bad
530801041101,Male,54,Yes,1,"1,4",698,470,,3,800,Bad
530801262101,Male,56,Yes,1,"1,75",790,840,,3,1100,Bad
530801267101,Male,51,Yes,1,"1,25",610,650,,2,900,Bad
530801271101,Female,53,Yes,1,"1,25",538,605,,3,810,Bad
530801292101,Male,62,Yes,1,"1,5",2010,890,,2,950,Bad
530801293101,Male,62,Yes,1,"1,5",2140,1000,,2,970,Good
530801294101,Male,53,Yes,1,"1,25",1810,860,,2,850,Bad
530801327101,Male,53,Yes,1,"1,5",2042,915,,2,740,Bad
530801357101,Male,61,No,1,2,2970,1050,,2,1280,Good
530801377101,Male,56,Yes,1,"1,1",352,380,,2,670,Bad
530801379101,Male,37,Yes,1,"1,5",482,520,,3,990,Bad
530801438101,Male,51,Yes,1,"1,4",416,450,,3,830,Bad
530801440101,Male,69,Yes,1,"1,5",398,430,,3,820,Bad
530801443101,Male,49,Yes,1,"1,8",348,400,,4,830,Bad
530801456101,Female,52,Yes,1,"1,75",720,755,,4,1120,Bad
530802387101,Male,81,Yes,1,"1,4",250,282,,3,950,Bad
530802505101,Male,56,Yes,1,"1,3",506,540,,4,910,Bad
530802912101,Male,47,Yes,1,"1,25",150,100,,1,250,Bad
530802915101,Male,61,Yes,1,"1,25",178,150,,2,189,Bad
530803194101,Male,50,Yes,1,"1,25",410,400,,3,790,Bad
530803257101,Male,52,Yes,1,"1,45",620,600,,4,1060,Bad
530803298101,Male,51,Yes,1,"1,8",232,250,,2,880,Bad
530803312101,Male,66,No,0,"1,25",474,510,,2,670,Bad
530803325101,Male,58,No,1,"1,05",1258,470,,2,600,Bad
530803330101,Male,38,No,1,"1,5",2226,920,,2,970,Bad
530803365101,Female,51,No,1,"1,15",560,590,,3,830,Bad
530803374101,Male,36,No,1,"1,45",560,615,,5,860,Bad
530803384101,Male,48,No,1,"1,15",520,570,,5,710,Bad
530803393101,Male,56,No,1,"1,25",550,590,,4,830,Bad
530803410101,Male,54,No,1,"1,5",766,800,,5,950,Bad
530803442101,Male,36,No,1,"1,25",578,610,,3,780,Bad
530803448101,Male,36,No,1,"1,5",848,370,,2,850,Bad
530803452101,Male,67,No,1,2,1164,1205,,3,1250,Good
530803465101,Male,55,No,1,"1,25",560,575,,2,650,Bad
530803482101,Male,56,No,1,"1,5",770,405,,3,940,Bad
530803483101,Male,50,No,1,"1,2",660,700,,4,810,Bad
530803494101,Male,58,No,1,"1,5",910,930,,2,1000,Bad
530803498101,Male,61,No,1,"1,25",620,635,,2,800,Bad
530803512101,Male,71,No,1,2,1220,1250,,3,1360,Good
530803520101,Male,35,No,1,2,1102,1150,,4,1300,Good
530803525101,Male,50,No,1,"1,25",670,690,,2,810,Bad
530803537101,Male,50,No,1,"1,5",980,995,,2,1050,Bad
530803554101,Male,68,No,1,"2,15",1132,985,,4,1235,Bad
530803555101,Male,68,No,1,"1,25",668,715,,4,840,Bad
530803568101,Male,44,No,1,"1,25",664,705,,4,830,Bad
530803601101,Male,50,No,1,"1,25",498,510,,3,770,Bad
530803603101,Male,59,No,1,"1,1",456,520,,5,730,Bad
530803655101,Male,47,No,1,"1,2",600,640,,5,750,Bad
530803658101,Male,66,No,1,"1,5",840,870,,4,1020,Bad
530803678101,Male,47,No,1,"1,25",640,550,,3,750,Bad
530803691101,Male,36,No,1,"1,75",872,520,,3,805,Bad
530803718101,Male,66,No,1,"1,25",680,700,,4,850,Bad
530803723101,Male,56,No,1,"1,2",650,670,,4,780,Bad
530803724101,Male,54,No,1,"1,25",790,805,,3,950,Bad
730700173101,Male,46,No,1,4,2960,3000,,1,3020,Good
730700268101,Male,37,Yes,1,"1,8",820,800,,1,820,Bad
730700407101,Male,43,Yes,1,"1,5",344,340,,1,490,Bad
730700409101,Male,44,No,1,"1,25",404,310,,1,530,Bad
730700411101,Male,40,No,1,"1,25",316,250,,1,470,Bad
730700412101,Male,42,No,1,"1,25",440,420,,1,540,Bad
730700415101,Male,46,Yes,1,"1,25",368,300,,1,560,Bad
730700416101,Female,44,No,1,"1,75",458,430,,1,670,Bad
730700417101,Male,46,Yes,1,"1,25",390,350,,1,450,Bad
730700419101,Male,41,No,1,"1,25",462,450,,1,670,Bad
730700422101,Male,50,No,1,"1,25",388,350,,1,530,Bad
730700458101,Male,56,No,1,"1,5",480,500,,1,655,Bad
730700459101,Male,52,No,1,"1,5",378,400,,1,650,Bad
730700503101,Male,50,No,1,"2,5",378,380,,1,1580,Bad
730700504101,Male,60,No,1,"1,5",182,200,,1,760,Bad
730700514101,Male,42,No,1,"1,5",258,250,,1,640,Bad
730700517101,Male,61,No,1,"1,5",280,300,,1,630,Bad
730700578101,Male,32,No,1,2,815,850,,1,800,Bad
730700674101,Female,41,No,1,"1,5",404,350,,1,460,Bad
730700786101,Female,29,No,1,"1,45",800,800,,1,810,Bad
720100009101,Male,38,Yes,1,"1,5",349,520,,1,900,Bad
720100209101,Male,56,Yes,1,"1,5",568,780,,1,960,Bad
720100221101,Male,63,Yes,1,"1,5",594,780,,1,960,Bad
720100225101,Male,40,Yes,1,"1,5",531,780,,1,850,Bad
720100559101,Male,51,Yes,1,2,374,559,,2,700,Bad
720100568101,Male,50,Yes,1,"1,5",330,455,,1,400,Bad
720100584101,Male,60,Yes,1,"1,5",600,910,,1,900,Bad
720100615101,Male,52,Yes,1,2,800,1066,,1,800,Good
720100761101,Male,31,Yes,1,"1,75",524,"721,5",,3,1550,Bad
720100918101,Male,62,Yes,1,"1,5",690,949,,2,750,Bad
720100919101,Male,51,Yes,1,2,840,1170,,3,1400,Good
720100975101,Male,39,Yes,1,2,436,585,,1,1000,Bad
720100976101,Male,70,Yes,1,2,679,910,,1,1300,Bad
720100981101,Male,47,Yes,1,3,709,975,,1,1600,Bad
720100985101,Male,22,Yes,1,"1,5",730,910,,2,1050,Bad
720100998101,Male,64,Yes,1,"1,5",418,520,,1,800,Bad
720100999101,Male,49,Yes,1,"1,5",494,650,,1,750,Bad
720101003101,Female,50,Yes,1,"1,3",741,949,,2,1100,Bad
720101030101,Male,55,No,1,2,1235,1599,,1,1700,Good
720101033101,Male,57,No,1,"3,5",2025,2613,,4,2800,Good
720101150101,Male,46,Yes,1,2,1275,1677,,2,1700,Good
720101188101,Male,67,Yes,1,"1,5",670,884,,1,1200,Bad
720101191101,Male,60,Yes,1,"1,5",860,1105,,2,1200,Good
720101195101,Male,42,No,1,"1,5",895,1144,,3,1200,Good
720101199101,Male,44,No,1,"1,5",840,1079,,1,1200,Good
720101203101,Male,33,Yes,1,"1,5",875,1131,,1,1300,Good
720101204101,Male,33,No,1,"1,5",890,1144,,1,1250,Good
720101213101,Male,48,Yes,1,3,1985,2561,,2,2700,Good
720101215101,Male,51,Yes,1,2,975,1248,,3,1800,Good
720101433101,Male,42,Yes,1,2,260,364,,1,600,Bad
720101544101,Male,54,Yes,1,"1,6",1075,"1410,5",,2,1300,Good
720101636101,Male,35,Yes,1,2,756,1040,,2,1400,Good
720101642101,Male,58,Yes,1,"1,2",479,650,,1,700,Bad
720101645101,Male,49,Yes,1,"1,6",595,845,,2,900,Bad
720101662101,Male,51,Yes,1,2,900,1196,,1,1500,Good
720101999101,Male,60,Yes,1,"1,5",75,117,,1,800,Bad
720102006101,Male,59,Yes,1,"1,5",613,845,,1,950,Bad
720102010101,Male,23,Yes,1,2,365,494,,2,1210,Bad
720102024101,Male,30,Yes,1,2,320,442,,1,700,Bad
720102174101,Male,42,Yes,1,"1,5",965,"1228,5",,2,1200,Good
720102420101,Male,44,Yes,1,2,786,1105,,2,1450,Good
720102425101,Male,50,Yes,1,"1,3",493,650,,1,900,Bad
720102630101,Female,45,Yes,1,"1,5",231,325,,1,750,Bad
720102718101,Male,50,No,1,2,340,455,,1,1800,Bad
720102723101,Male,50,Yes,1,2,845,1105,,1,1200,Good
720800009101,Male,48,Yes,1,2,800,1105,,1,1500,Good
720800032101,Male,46,Yes,1,2,880,1235,,2,1600,Good
720800141101,Male,40,Yes,1,2,850,"1137,5",,2,1500,Good
720800236101,Male,55,Yes,1,2,800,1079,,1,1500,Good
720800350101,Male,52,Yes,1,2,1140,1534,"422,6833",2,1600,Good
720800381101,Male,50,Yes,1,"1,25",780,1053,,2,1150,Good
720800394101,Male,46,Yes,1,"1,5",720,949,"422,9644",1,1000,Bad
720800408101,Male,44,Yes,1,2,1200,1560,,1,1700,Good
720800412101,Male,59,Yes,1,2,800,910,,1,1600,Bad
720800433101,Male,24,Yes,1,"1,25",215,"305,5",,2,1100,Bad
720800514101,Male,50,Yes,1,"1,75",1190,1599,"422,6356",2,1400,Good
720800866101,Male,44,Yes,1,"2,9",1720,2314,,3,2600,Good
720800872101,Female,58,Yes,1,"2,26",1350,1833,"171,9329",3,2220,Good
720800875101,Male,50,No,1,"1,4",670,884,,1,850,Bad
720800880101,Male,55,Yes,1,3,1804,"2494,7",,2,2650,Good
720800881101,Male,55,Yes,1,"1,5",725,"978,9","197,7274",1,1070,Bad
720800882101,Male,50,Yes,1,"2,8",835,"1137,5",,2,2200,Good
720800889101,Male,43,Yes,1,"2,5",1440,2002,"153,0949",3,2000,Good
720800972101,Male,50,Yes,1,"1,5",865,1131,,2,1250,Good
720801057101,Male,46,Yes,1,4,1596,2080,"1251,1615",1,1620,Good
720801074101,Male,53,Yes,1,"1,75",1400,1547,"984,3943",2,1300,Good
720802318101,Male,53,Yes,1,2,1184,"1751,1","436,7777",2,1200,Good
720802328101,Male,60,Yes,1,3,1700,2340,"196,1848",1,2000,Good
720802333101,Male,42,Yes,1,"1,5",870,1300,"36,7046",1,1200,Good
720802339101,Male,52,Yes,1,2,1000,1105,"569,9526",1,1500,Good
720802340101,Male,45,Yes,1,3,1398,1846,"963,6617",3,1900,Good
720802349101,Male,68,Yes,1,2,1130,1560,"568,2767",1,1400,Good
720802350101,Male,49,Yes,1,2,660,910,"331,2466",1,700,Bad
720802356101,Male,29,Yes,1,2,1440,1820,"432,0972",1,1500,Good
720802358101,Male,49,Yes,1,"1,5",1120,"1237,6","131,9353",2,1500,Good
720802593101,Male,45,Yes,1,2,875,1170,"368,6361",1,1500,Good
720802602101,Male,38,Yes,1,"1,5",960,1261,"115,6422",1,1500,Good
720802604101,Male,44,Yes,1,"1,5",243,"253,5","242,0551",2,1400,Bad
720802610101,Male,72,Yes,1,"1,25",120,"162,5","63,2843",2,800,Bad
720802621101,Male,45,Yes,1,"2,25",1082,1443,"168,2329",4,1100,Good
720802626101,Male,52,Yes,1,7,1640,2080,"686,0267",1,3500,Good
720802627101,Male,52,Yes,1,"1,65",1004,1534,"310,7203",3,1100,Good
720802628101,Male,47,Yes,1,"1,25",750,988,"167,1006",2,800,Bad
720802638101,Male,67,Yes,1,2,453,"471,9","452,1968",1,750,Bad
720802640101,Male,64,Yes,1,2,1020,1560,"227,9928",1,1500,Good
720802645101,Male,44,Yes,1,"1,4",1000,1105,"290,8599",3,930,Good
720802650101,Male,52,Yes,1,2,710,949,"160,2734",1,1200,Bad
720802654101,Male,56,Yes,1,"1,75",1438,"1588,6","120,935",3,1050,Good
720802667101,Male,47,No,1,"2,25",1500,"1657,5","661,1204",2,1700,Good
720802759101,Male,57,Yes,1,"3,5",1489,1976,,2,2625,Good
720802868101,Male,47,Yes,1,"1,83",790,1157,"447,0356",3,1250,Good
720802923101,Male,41,Yes,1,2,1140,1482,"862,5692",1,1200,Good
720802929101,Male,53,Yes,1,2,1500,"1657,5","576,3707",1,2000,Good
720803103101,Male,45,Yes,1,3,1484,1833,"353,7984",2,1400,Good
720803109101,Male,41,Yes,1,"2,75",1570,1976,"833,9185",2,1500,Good
720803114101,Male,38,Yes,1,3,1780,2366,"517,3288",2,1870,Good
